# maps=all sources=enemy,event,treasure
flag	map_id	item_lot_id	treasure_name	source
1034477000	m60_34_47	1034470000	宝死体000：鐘楼群下	treasure
1034477110	m60_34_47	1034471010	棺_宝死体001：鐘楼群下	treasure
1034477120	m60_34_47	1034471020	棺_宝死体002：鐘楼群下	treasure
1034477130	m60_34_47	1034471030	棺_宝死体003：鐘楼群下	treasure
1034477140	m60_34_47	1034471040	棺_宝死体004：鐘楼群下	treasure
1034477150	m60_34_47	1034471050	棺_宝死体005：鐘楼群下	treasure
1034477160	m60_34_47	1034471060	棺_宝死体006：鐘楼群下	treasure
1034477170	m60_34_47	1034471070	棺_宝死体007：鐘楼群下	treasure
1034477180	m60_34_47	1034471080	棺_宝死体008：鐘楼群下	treasure
1034477190	m60_34_47	1034471090	棺_宝死体009：鐘楼群下	treasure
1034477200	m60_34_47	1034471100	棺_宝死体010：鐘楼群下	treasure
1034477210	m60_34_47	1034471110	棺_宝死体011：鐘楼群下	treasure
1034477220	m60_34_47	1034471120	棺_宝死体012：鐘楼群下	treasure
1034477500	m60_34_47	1034471500	棺_宝死体000：鐘楼群下	treasure
1034487000	m60_34_48	1034480000	宝死体000：遺跡2-2	treasure
1034487010	m60_34_48	1034480010	宝死体001：遺跡2-2	treasure
1034487100	m60_34_48	1034480100	宝箱000：遺跡地下室	treasure
1034497010	m60_34_49	934490010	(敵レビュー用)宝死体	treasure
1034507010	m60_34_50	1034500010	棺_宝死体001：砦分かれ道	treasure
1034507020	m60_34_50	1034500020	棺_宝死体002：砦分かれ道	treasure
1034507030	m60_34_50	1034500030	棺_宝死体003：砦分かれ道	treasure
1034507040	m60_34_50	1034500040	棺_宝死体004：砦分かれ道	treasure
1034507050	m60_34_50	1034500050	棺_宝死体005：砦分かれ道	treasure
1034507060	m60_34_50	1034500060	棺_宝死体006：砦分かれ道	treasure
1034507070	m60_34_50	1034500070	棺_宝死体007：砦分かれ道	treasure
1034507080	m60_34_50	1034500080	棺_宝死体008：砦分かれ道	treasure
1034507090	m60_34_50	1034500090	宝死体009	treasure
1034517900	m60_34_51	1034510900	宝箱000	treasure
1035417000	m60_35_41	1035410000	宝死体000 遺跡2-5	treasure
1035417010	m60_35_41	1035410010	宝死体001 遺跡2-5	treasure
1035417100	m60_35_41	1035410100	宝箱000 遺跡2-5	treasure
1035417110	m60_35_41	1035410110	宝箱001  遺跡2-6	treasure
1035437010	m60_35_43	1035430010	宝死体001：岩陰 椅子死体	treasure
1035437100	m60_35_43	1035430100	common90005390	event
1035447000	m60_35_44	1035440000	宝死体000：水没遺跡ガンメン前	treasure
1035447010	m60_35_44	1035440010	棺_宝死体001：水没都市付近	treasure
1035447020	m60_35_44	1035440020	棺_宝死体002：水没都市付近	treasure
1035447030	m60_35_44	1035440030	棺_宝死体003：水没都市付近	treasure
1035447040	m60_35_44	1035440040	棺_宝死体004：水没都市付近	treasure
1035447050	m60_35_44	1035440050	棺_宝死体005：水没都市付近	treasure
1035447060	m60_35_44	1035440060	棺_宝死体006：水没都市付近	treasure
1035447070	m60_35_44	1035440070	棺_宝死体007：水没都市付近	treasure
1035447080	m60_35_44	1035440080	棺_宝死体008：水没都市付近	treasure
1035447090	m60_35_44	1035440090	棺_宝死体009：水没都市付近	treasure
1035447100	m60_35_44	1035440100	棺_宝死体010：水没都市付近	treasure
1035447110	m60_35_44	1035440110	アイテム光001：ルーン花地帯祠	treasure
1035447120	m60_35_44	1035440120	宝死体012	treasure
1035467700	m60_35_46	1035460700	common90005774	event
1035477010	m60_35_47	1035470010	アイテム光000：フォーリ建物	treasure
1035487010	m60_35_48	1035480010	宝死体001：下り遺跡_1	treasure
1035487020	m60_35_48	1035480020	宝死体002：下り遺跡_2	treasure
1035487030	m60_35_48	1035480030	宝死体003：遺跡横浜辺	treasure
1035527010	m60_35_52	1035520010	アイテム光 棺地帯	treasure
1035527020	m60_35_52	1035520020	アイテム光 棺地帯 {2}	treasure
1035527030	m60_35_52	1035520030	アイテム光 棺地帯 {3}	treasure
1035527040	m60_35_52	1035520040	アイテム光 棺地帯 {4}	treasure
1035537000	m60_35_53	1035530000	宝死体 信徒の集まる焚火	treasure
1035537010	m60_35_53	1035530010	宝死体　マグマ地帯１	treasure
1035537030	m60_35_53	1035530030	宝死体　マグマ地帯２	treasure
1035537040	m60_35_53	1035530040	宝死体　マグマ地帯３	treasure
1035537050	m60_35_53	1035530050	宝死体　マグマ地帯４	treasure
1035547000	m60_35_54	1035540000	宝死体 罠崖	treasure
1035547010	m60_35_54	1035540010	宝死体 ユビムシの森海側	treasure
1035547020	m60_35_54	1035540020	宝死体　墓地木下	treasure
1035547050	m60_35_54	1035540050	アイテム光 海辺塔隠し足場	treasure
1035547060	m60_35_54	1035540060	アイテム光 海辺塔頂上兵士死体1	treasure
1035547070	m60_35_54	1035540070	アイテム光 海辺塔頂上兵士死体2	treasure
1035547980	m60_35_54	424032000	c4240_9000	enemy
1036417000	m60_36_41	1036410000	宝死体000：火の僧兵野営地	treasure
1036417010	m60_36_41	1036410010	宝死体001：火の僧兵野営地_テント内	treasure
1036417020	m60_36_41	1036410020	宝死体002：洞窟後	treasure
1036457400	m60_36_45	1036450400	common90005860	event
1036487000	m60_36_48	1036480000	宝死体000：街道	treasure
1036487400	m60_36_48	1036480400	common90005860	event
1036527000	m60_36_52	1036520000	宝 彫像型宝箱	treasure
1036527010	m60_36_52	1036520010	宝死体001 調香遺跡宝箱	treasure
1036527020	m60_36_52	1036520020	宝死体002 調香遺跡 右入り口	treasure
1036527030	m60_36_52	1036520030	宝死体003 調香遺跡 ルーンを喰う花奥	treasure
1036527040	m60_36_52	1036520040	宝死体 三つ家地帯一番上	treasure
1036527050	m60_36_52	1036520050	宝死体 隠者のボロ家	treasure
1036527060	m60_36_52	1036520060	AEG099_620 宝死体 職人のボロ家	treasure
1036537000	m60_36_53	1036530000	宝死体 間欠泉川おわり	treasure
1036547000	m60_36_54	1036540000	宝死体 火山牢前崖上	treasure
1036547010	m60_36_54	1036540010	宝死体 森側崖下	treasure
1036547020	m60_36_54	1036540020	宝死体　人形兵の潜む崖下	treasure
1036547030	m60_36_54	1036540030	宝死体 磔地帯１	treasure
1036547040	m60_36_54	1036540040	アイテム光 頂上広場星見台	treasure
1036547050	m60_36_54	1036540050	宝死体 間欠泉ゾーン	treasure
1036547400	m60_36_54	1036540400	アイテム光 エストのかけら	treasure
1036547990	m60_35_54	424032010	c4240_9002	enemy
1037417010	m60_37_41	1037410010	宝死体001：崩れた馬車前	treasure
1037427400	m60_37_42	1037420400	common90005860	event
1037447000	m60_37_44	1037440000	宝死体000	treasure
1037447010	m60_37_44	1037440010	宝死体001	treasure
1037467000	m60_37_46	1037460000	宝箱000：教会	treasure
1037467010	m60_37_46	1037460010	宝死体001	treasure
1037467400	m60_37_46	1037460400	common90005860	event
1037477000	m60_37_47	1037470000	宝死体000：終端墓地	treasure
1037477010	m60_37_47	1037470010	宝死体_椅子002：迷路地帯森	treasure
1037477020	m60_37_47	1037470020	宝死体002	treasure
1037477030	m60_37_47	1037470030	宝死体003	treasure
1037487000	m60_37_48	1037480000	宝死体000：崖上	treasure
1037487010	m60_37_48	1037480010	棺_宝死体001：混沌村奥	treasure
1037487020	m60_37_48	1037480020	棺_宝死体002：混沌村奥	treasure
1037487030	m60_37_48	1037480030	棺_宝死体003：混沌村奥	treasure
1037487040	m60_37_48	1037480040	棺_宝死体004：混沌村奥	treasure
1037487050	m60_37_48	1037480050	棺_宝死体005：混沌村奥	treasure
1037487060	m60_37_48	1037480060	棺_宝死体006：混沌村奥	treasure
1037487070	m60_37_48	1037480070	棺_宝死体007：混沌村奥	treasure
1037487080	m60_37_48	1037480080	棺_宝死体008：混沌村奥	treasure
1037497000	m60_37_49	1037490000	宝死体000：野営地	treasure
1037497010	m60_37_49	1037490010	宝死体001	treasure
1037497020	m60_37_49	1037490020	宝死体002：街道脇 椅子死体	treasure
1037497030	m60_37_49	1037490030	アイテム光002	treasure
1037497100	m60_37_49	1037490100	アイテム光000：教会2-6	treasure
1037497200	m60_37_49	1037490200	宝箱000：王軍野営地	treasure
1037497300	m60_37_49	1037490300	common90005792	event
1037507000	m60_37_50	1037500000	宝死体000	treasure
1037507100	m60_37_50	1037500100	アイテム光000：世界樹の実 断崖坑道前	treasure
1037517000	m60_37_51	1037510000	宝死体000 馬車の隙間	treasure
1037517010	m60_37_51	1037510010	宝死体001 右手の馬車上	treasure
1037517020	m60_37_51	1037510020	宝死体002 リトライポイント付近	treasure
1037527020	m60_37_52	1037520020	宝死体002　岩上	treasure
1037527030	m60_37_52	1037520030	宝死体003　木の陰	treasure
1037527040	m60_37_52	1037520040	宝死体004　屋根上	treasure
1037527050	m60_37_52	1037520050	宝死体005　村中	treasure
1037527060	m60_37_52	1037520060	宝死体006 大湖の奥	treasure
1037527070	m60_37_52	1037520070	宝死体 村中の家　副葬の声_母の声アイテム	treasure
1037527080	m60_37_52	1037520080	アイテム光 亜人村裏の星見台	treasure
1037527090	m60_37_52	1037520090	宝死体007 亜人村家裏	treasure
1037527100	m60_37_52	1037520100	宝死体 亜人村家内部	treasure
1037537000	m60_37_53	1037530000	宝死体　ルーンウルフ前	treasure
1037537010	m60_37_53	1037530010	宝死体 岩橋	treasure
1037537020	m60_37_53	1037530020	宝死体 第一間欠泉ゾーン終わり	treasure
1037537400	m60_37_53	1037530400	アイテム光 エストのかけら	treasure
1037547000	m60_37_54	1037540000	宝死体 壊れた橋のうえ	treasure
1037547010	m60_37_54	1037540010	宝死体 壊れた橋のした	treasure
1037547020	m60_37_54	1037540020	宝死体 接ぎ木野営地	treasure
1037547030	m60_37_54	1037540030	宝死体 川亡者地帯	treasure
1037547040	m60_37_54	1037540040	宝死体 罹患野営地	treasure
1037547050	m60_37_54	1037540050	アイテム光 世界樹裏	treasure
1037547060	m60_37_54	1037540060	宝死体 バジリスクの巣手前①	treasure
1037547070	m60_37_54	1037540070	宝死体 バジリスクの巣	treasure
1037547080	m60_37_54	1037540080	宝死体 バジリスクの巣手前②	treasure
1037547090	m60_37_54	1037540090	宝死体 バジリスクの巣手前③	treasure
1037547100	m60_37_54	1037540100	宝死体 共食い野営地最奥	treasure
1037547110	m60_37_54	1037540110	宝死体 段々崖2段め	treasure
1037547120	m60_37_54	1037540120	アイテム光 大樹3-3周辺死体その１	treasure
1037547130	m60_37_54	1037540130	アイテム光 大樹3-3周辺死体その２	treasure
1037547140	m60_37_54	1037540140	アイテム光 大樹3-3周辺死体その３	treasure
1037547150	m60_37_54	1037540150	宝死体 接ぎ木野営地その2	treasure
1037557000	m60_37_55	1037550000	宝死体 亜人洞窟前	treasure
1038397000	m60_38_39	1038390000	宝死体000 墓場外れ	treasure
1038407000	m60_38_40	1038400000	宝死体000 野営地	treasure
1038417010	m60_38_41	1038410010	宝死体001	treasure
1038427000	m60_38_42	1038420000	アイテム光000：湖の像 陸ほや発生	treasure
1038427010	m60_38_42	1038420010	宝死体001：塔前野営地	treasure
1038427020	m60_38_42	1038420020	宝死体002	treasure
1038437000	m60_38_43	1038430000	宝死体000：崩壊橋下	treasure
1038437010	m60_38_43	1038430010	宝死体001：キャンプ地跡	treasure
1038437020	m60_38_43	1038430020	宝死体002：水没都市前	treasure
1038447030	m60_38_44	1038440030	椅子_宝死体003：ルーンの花水没林	treasure
1038447040	m60_38_44	1038440040	宝死体004	treasure
1038457000	m60_38_45	1038450000	宝死体000：野営地3	treasure
1038457010	m60_38_45	1038450010	宝死体001：野営地3	treasure
1038457020	m60_38_45	1038450020	宝死体_椅子002：家2-3外	treasure
1038467000	m60_38_46	1038460000	宝死体000：迷路地帯前	treasure
1038487020	m60_38_48	1038480020	宝死体002：混沌村の裏 隠しスポット	treasure
1038487030	m60_38_48	1038480030	宝死体003：混沌村壁上	treasure
1038487100	m60_38_48	1038480100	宝死体010：混沌村の終端	treasure
1038487120	m60_38_48	1038480120	宝死体_椅子002 混沌村前	treasure
1038487130	m60_38_48	1038480130	宝死体_椅子003 混沌村前	treasure
1038507000	m60_38_50	1038500000	宝死体000：家内	treasure
1038507010	m60_38_50	1038500010	宝死体001	treasure
1038527000	m60_38_52	1038520000	宝箱　遺跡地下	treasure
1038527010	m60_38_52	1038520010	宝死体　遺跡	treasure
1038527020	m60_38_52	1038520020	宝死体　遺跡その２	treasure
1038527030	m60_38_52	1038520030	宝死体　遺跡その３	treasure
1038527040	m60_38_52	1038520040	宝死体　遺跡その４	treasure
1038527050	m60_38_52	1038520050	宝死体　遺跡その５	treasure
1038527060	m60_38_52	1038520060	宝死体　遺跡その６	treasure
1038527070	m60_38_52	1038520070	宝死体　遺跡その７	treasure
1038547000	m60_38_54	1038540000	宝死体 人攫い野営地そと	treasure
1038547010	m60_38_54	1038540010	宝死体 人攫い野営地なか１	treasure
1038547020	m60_38_54	1038540020	宝死体 人攫い野営地なか２	treasure
1038547030	m60_38_54	1038540030	宝死体 攻城塔最上	treasure
1038547050	m60_38_54	1038540050	宝死体 家3-3 9323武器職人のレシピ	treasure
1038547060	m60_38_54	1038540060	宝死体 人攫い兵器交戦地帯	treasure
1038547070	m60_38_54	1038540070	宝死体 人攫い兵器野営地 草むら	treasure
1038547080	m60_38_54	1038540080	アイテム光 人攫い野営地真中	treasure
1038547090	m60_38_54	1038540090	宝死体 彫像捨て場	treasure
1038547100	m60_38_54	1038540100	common90005300	event
1038547110	m60_38_54	1038540110	宝死体 攻城塔上_室内	treasure
1038547700	m60_38_54	1038540700	common90005792	event
1039397000	m60_39_39	1039390000	アイテム光000：教会2-1	treasure
1039407000	m60_39_40	1039400000	宝死体000：墓場	treasure
1039427000	m60_39_42	1039420000	宝死体000：遺跡2-1	treasure
1039427010	m60_39_42	1039420010	宝死体001：戦場跡街道	treasure
1039427020	m60_39_42	1039420020	宝死体002：戦場跡街道	treasure
1039427030	m60_39_42	1039420030	宝死体003：戦場跡街道	treasure
1039427040	m60_39_42	1039420040	宝死体004：下り遺跡OBＪ上	treasure
1039427050	m60_39_42	1039420050	宝死体005	treasure
1039437010	m60_39_43	1039430010	棺_宝死体001：壺村奥	treasure
1039437020	m60_39_43	1039430020	棺_宝死体002：壺村奥	treasure
1039437030	m60_39_43	1039430030	棺_宝死体003：壺村奥	treasure
1039437040	m60_39_43	1039430040	棺_宝死体004：壺村奥	treasure
1039437050	m60_39_43	1039430050	棺_宝死体005：壺村奥	treasure
1039437060	m60_39_43	1039430060	棺_宝死体006：壺村奥	treasure
1039437100	m60_39_43	1039430100	アイテム光000：星見台	treasure
1039437400	m60_39_43	1039430400	common90005860	event
1039447000	m60_39_44	1039440000	宝死体000：ルーンウルフの森	treasure
1039447010	m60_39_44	1039440010	宝死体001：墓地地帯	treasure
1039447020	m60_39_44	1039440020	宝死体002：眷属付近	treasure
1039447030	m60_39_44	1039440030	宝死体003：壺村家上	treasure
1039447040	m60_39_44	1039440040	宝死体004：壺村家屋	treasure
1039487000	m60_39_48	1039480000	宝死体000：魔術師の塔 裏	treasure
1039487100	m60_39_48	1039480100	宝箱000：魔術師の塔	treasure
1039517010	m60_39_51	1039510010	宝死体001 大野営地 右奥野営地	treasure
1039517020	m60_39_51	1039510020	宝死体002 宝箱 大野営地 左奥野営地	treasure
1039517030	m60_39_51	1039510030	宝死体003 大野営地 中央野営地	treasure
1039517040	m60_39_51	1039510040	宝死体004 大野営地付近の王軍小キャンプ	treasure
1039517200	m60_39_51	1039510200	common90005860	event
1039517400	m60_39_51	1039510400	世界樹の実(エストのかけら) 街道脇	treasure
1039537000	m60_39_53	1039530000	宝死体000 集会丘上	treasure
1039537010	m60_39_53	1039530010	宝死体001 アイテム光 捨てられた馬車裏	treasure
1039537020	m60_39_53	1039530020	宝死体002 砦方面への道 岩の先端	treasure
1039537030	m60_39_53	1039530030	宝死体003 デラシネの森 墓石前	treasure
1039537040	m60_39_53	1039530040	宝死体004 吊り橋下	treasure
1039537050	m60_39_53	1039530050	宝死体005 魔術師の塔	treasure
1039537060	m60_39_53	1039530060	宝死体006 椅子宝死体 魔術師の塔内	treasure
1039537070	m60_39_53	1039530070	宝死体007 魔術師の塔横道	treasure
1039537080	m60_39_53	1039530080	award	event
1039537700	m60_39_53	1039530700	common90005774	event
1040387000	m60_40_38	1040380000	宝死体000：霊クラゲ森の墓	treasure
1040507000	m60_40_50	1040500000	宝死体000 隕石跡地①	treasure
1040517000	m60_40_51	1040510000	宝死体000 大剣地帯	treasure
1040517010	m60_40_51	1040510010	宝死体001 街道沿いの祭壇	treasure
1040517020	m60_40_51	1040510020	宝死体002 教箱隅 3-1宝箱	treasure
1040517030	m60_40_51	1040510030	宝死体003 街道沿いの王軍小キャンプ	treasure
1040517040	m60_40_51	1040510040	宝死体004 教会3-1	treasure
1040517400	m60_40_51	1040510400	世界樹の実(不死の遺骨) 教会3-1	treasure
1040537000	m60_40_53	1040530000	宝死体000 遺跡 仮置き	treasure
1040537010	m60_40_53	1040530010	宝死体001 遺跡地下ボス部屋 宝箱	treasure
1040537020	m60_40_53	1040530020	宝死体002 集会するデラシネ	treasure
1040537030	m60_40_53	1040530030	宝死体003 橋下王軍の側	treasure
1040537040	m60_40_53	1040530040	宝死体004 デラシネの森_最初の橋上	treasure
1040537050	m60_40_53	1040530050	宝死体005 デラシネの森_瓦礫上	treasure
1040537060	m60_40_53	1040530060	宝死体006 橋下ナメクジ	treasure
1040547010	m60_40_54	1040540010	宝死体001 キャラバン街道横_墓石前	treasure
1040547030	m60_40_54	1040540030	宝死体003 崩れた橋	treasure
1040547090	m60_40_54	1040540090	宝死体009 デラシネの森 崩落した橋終端	treasure
1040557000	m60_40_55	1040550000	宝死体000 風車小屋3-1_小屋内	treasure
1041327000	m60_41_32	1041320000	宝000 棺地帯 緑南 終端	treasure
1041327010	m60_41_32	1041320010	宝001 棺地帯 緑南 終端	treasure
1041327020	m60_41_32	1041320020	宝002 棺地帯 緑南 終端	treasure
1041327030	m60_41_32	1041320030	宝003 棺地帯 緑南 終端	treasure
1041327040	m60_41_32	1041320040	宝004 棺地帯 緑南 終端	treasure
1041327050	m60_41_32	1041320050	宝005 棺地帯 緑南 終端	treasure
1041517000	m60_41_51	1041510000	宝死体000 地上の墓地帯奥	treasure
1041517010	m60_41_51	1041510010	宝死体001 地上の墓地帯手前	treasure
1041517020	m60_41_51	1041510020	宝死体002 地上の墓地帯 奥の墓石前	treasure
1041517030	m60_41_51	1041510030	宝死体003 隕石跡地②	treasure
1041527000	m60_41_52	1041520000	宝死体000 棺地帯 英雄墓への道脇	treasure
1041527010	m60_41_52	1041520010	宝死体001 棺地帯 英雄墓への道脇	treasure
1041527020	m60_41_52	1041520020	宝死体002 棺地帯 英雄墓への道脇	treasure
1041527030	m60_41_52	1041520030	宝死体003 棺地帯 英雄墓への道脇	treasure
1041527040	m60_41_52	1041520040	宝死体004 棺地帯 英雄墓への道脇	treasure
1041527070	m60_41_52	1041520070	宝死体007 橋前の王軍小キャンプ	treasure
1041527080	m60_41_52	1041520080	宝死体008 崖裏の王軍小キャンプ	treasure
1041527090	m60_41_52	1041520090	宝死体009 崖上祭壇	treasure
1042327000	m60_42_32	1042320000	磔死体000	treasure
1042327020	m60_42_32	1042320020	宝死体002	treasure
1042327100	m60_42_32	1042320100	宝箱000 ※無効中	treasure
1042337000	m60_42_33	1042330000	宝死体000	treasure
1042337100	m60_42_33	1042330100	common90005880	event
1042347000	m60_42_34	1042340000	宝死体000 教会磔死体	treasure
1042347010	m60_42_34	1042340010	宝死体001：遺跡1	treasure
1042347020	m60_42_34	1042340020	宝死体002：海岸	treasure
1042347030	m60_42_34	1042340030	宝死体003	treasure
1042347100	m60_42_34	1042340100	宝箱000：遺跡1-2地下室	treasure
1042357000	m60_42_35	1042350000	宝死体000：蟹砂浜	treasure
1042357010	m60_42_35	1042350010	宝死体001：滝上の遺跡裏の崖下	treasure
1042357020	m60_42_35	1042350020	宝死体002：教会裏	treasure
1042357030	m60_42_35	1042350030	宝死体003	treasure
1042367010	m60_42_36	1042360010	宝死体001：大滝そば 隠し宝	treasure
1042367030	m60_42_36	1042360030	OBJ用宝箱情報 磔死体 最初の教会	treasure
1042367040	m60_42_36	1042360040	OBJ用宝箱情報 磔死体 最初の森	treasure
